order_id,customer_id,order_date,product_category,payment_method,price,quantity,discount,order_status,rating
50965,4995,2022-02-12,Electronics,Card,3646.66,1,,Cancelled,3
49440,3739,2022-11-20,Beauty,,1682.27,2,5,,4
73118,1971,2022-11-16,Beauty,,1761.26,,10,Delivered,1
95263,1617,2022-04-05,,UPI,2192.94,1,0,Cancelled,5
59217,2442,2023-10-15,Home,COD,2046.23,4,,Delivered,4
41139,4905,2022-08-26,Beauty,,944.32,,10,,2
95330,2433,2022-05-18,,COD,3450.83,3,10,Returned,5
78517,2683,2023-11-19,Beauty,UPI,3762.39,,0,Returned,
22785,1984,2023-10-22,Fashion,COD,2157.69,,10,Returned,1
64740,4773,2023-09-20,Home,COD,2222.46,4,20,Delivered,2
90202,1468,2022-09-19,,NetBanking,2114.5,1,10,Cancelled,4
80632,1640,2023-03-04,Fashion,NetBanking,1400.03,4,20,Returned,
23950,4931,2023-03-08,Fashion,NetBanking,3636.14,2,20,Cancelled,
74642,1436,2023-12-13,,,3290.25,1,5,Delivered,5
61169,1204,2022-03-05,,UPI,1083.24,4,0,Delivered,5
82209,2053,2023-01-17,Fashion,UPI,2180.05,1,,Delivered,5
77278,1955,2023-04-08,,COD,2266.34,3,5,Delivered,4
48488,1521,2022-01-29,Fashion,NetBanking,3017.1,1,5,Cancelled,2
46277,4692,2023-05-13,Electronics,,1392.9,1,5,,1
55041,2685,2022-11-24,Home,UPI,2284.43,4,,,2
13534,1284,2022-01-09,Electronics,,1341.25,1,10,Cancelled,2
90221,1836,2022-08-09,Fashion,UPI,3148.75,,10,,
80672,2415,2023-06-19,,UPI,2066.45,1,,Returned,4
81121,3484,2023-05-15,Beauty,COD,1255.6,3,20,,
84090,2162,2022-11-07,Home,UPI,2494.35,3,20,Cancelled,5
66310,3713,2023-03-07,,Card,672.62,3,20,Cancelled,5
11634,1658,2022-08-24,,Card,2439.29,1,10,Cancelled,2
26908,3962,2023-10-17,Fashion,COD,2616.07,2,20,Delivered,5
31310,2437,2022-08-30,Fashion,,2324.99,1,0,,1
90653,2571,2023-07-24,Home,NetBanking,2713.0,2,,,5
77258,4767,2023-10-20,Fashion,Card,2535.6,,,Returned,5
84147,1776,2023-02-28,Home,COD,2425.8,,0,Returned,
66081,1646,2022-05-26,Beauty,UPI,-377.88,1,,Returned,5
71572,3577,2023-04-03,Beauty,NetBanking,2803.4,1,5,Returned,5
79400,3184,2022-01-07,Beauty,Card,2174.64,4,0,Delivered,
76603,1389,2023-10-04,Electronics,UPI,1702.07,,10,Returned,5
82807,3245,2023-12-23,Beauty,UPI,1538.97,3,5,Returned,1
87364,1556,2022-08-22,Home,UPI,2845.51,,0,Delivered,3
41131,3453,2023-06-16,Fashion,NetBanking,3133.23,3,,,1
30386,3000,2023-07-23,Beauty,,1702.88,3,0,Delivered,
59781,4662,2023-10-15,Beauty,,2315.68,,10,Cancelled,4
71760,3504,2023-09-21,Home,NetBanking,4267.24,3,10,Returned,1
77370,4525,2023-06-20,,Card,2162.97,2,,Delivered,4
64470,2110,2022-04-25,,UPI,2538.27,1,0,,4
63283,3046,2022-11-27,Electronics,Card,848.24,4,10,Delivered,2
12353,2232,2023-02-08,Beauty,,3269.48,,0,Cancelled,
23878,1223,2023-07-01,Home,NetBanking,2331.77,4,,,1
86668,2276,2023-04-06,Home,COD,3735.21,,,,1
18203,4231,2022-09-22,Fashion,,2433.24,,0,Cancelled,4
20322,4300,2023-02-24,Home,UPI,1514.84,1,10,Cancelled,2
86831,4266,2023-01-09,Home,NetBanking,3798.69,1,,Returned,5
68775,2400,2022-01-14,Beauty,COD,1413.51,3,10,,2
45925,3191,2022-03-17,Home,,1510.86,1,5,Delivered,
32247,1129,2023-06-19,Electronics,,1981.09,,20,Returned,1
27340,3035,2022-06-26,,UPI,1773.95,3,0,,1
95778,2474,2023-04-25,Beauty,Card,-734.26,4,10,,2
32522,4112,2023-05-28,,COD,2843.34,,10,Cancelled,5
54594,2714,2022-07-27,Beauty,UPI,228.51,1,0,Delivered,
87631,4085,2023-07-16,,NetBanking,2607.41,,20,Delivered,4
56335,4021,2022-02-27,Electronics,,3908.28,4,0,Returned,3
98961,4037,2022-07-22,,Card,4157.04,,20,Delivered,1
44723,4504,2022-10-12,,Card,3062.55,2,,Cancelled,
85740,2767,2022-01-02,Home,Card,5388.8,3,5,Delivered,1
14991,2456,2023-10-18,Fashion,COD,1593.33,1,0,,
46833,1538,2022-03-21,Fashion,UPI,2102.98,2,0,,2
26067,4920,2022-06-04,Electronics,NetBanking,2861.26,1,20,Delivered,3
23763,3470,2023-02-24,Fashion,UPI,3041.43,,0,,2
61955,2352,2022-06-03,Electronics,,4441.58,,20,Delivered,2
54863,1931,2022-03-16,Electronics,Card,1931.35,,5,Returned,4
27408,2545,2022-09-20,Fashion,,4689.64,3,10,,3
35176,2884,2023-11-09,,Card,3255.62,1,0,Returned,2
45097,3947,2023-10-27,,Card,3407.15,4,0,Delivered,1
61850,1084,2023-11-23,,UPI,2783.08,3,,Returned,
63846,1868,2023-03-16,,UPI,1965.93,3,0,Cancelled,4
45794,3049,2022-11-02,Fashion,,2554.31,2,,,5
73324,1206,2023-04-01,Electronics,COD,433.59,4,10,Cancelled,
99767,1411,2022-11-10,Beauty,Card,3973.84,,5,,1
68486,3648,2022-12-14,Electronics,COD,6008.76,1,5,Cancelled,3
11011,4993,2022-04-14,Electronics,,4434.3,,20,,4
33427,1120,2023-12-08,Beauty,,-208.44,,,Returned,3
48392,2480,2022-02-05,Home,UPI,1398.65,3,5,Delivered,5
68990,2565,2022-09-19,Home,,1817.83,3,0,,4
60852,1008,2022-08-29,,UPI,4100.4,1,20,Returned,5
25229,4712,2022-03-20,Fashion,NetBanking,2257.87,3,20,Delivered,
88780,1311,2022-06-06,Home,COD,2518.87,2,,Returned,3
92138,3871,2022-12-01,Beauty,Card,2375.17,3,0,,2
99998,4275,2022-01-12,Home,UPI,2527.51,4,10,Returned,2
35302,1828,2023-06-02,Fashion,COD,3055.84,4,20,Returned,4
33536,4884,2023-07-25,Home,NetBanking,2773.74,1,0,Cancelled,3
97746,1499,2022-02-06,Electronics,,2353.92,,,,4
15585,3956,2023-08-06,Electronics,COD,1861.22,1,10,,3
59130,2933,2022-04-14,Electronics,Card,301.62,1,,Returned,3
71957,3697,2023-11-13,Electronics,NetBanking,1380.33,4,10,Returned,3
67210,1144,2022-02-08,Electronics,NetBanking,1903.9,2,20,,1
92731,1400,2022-06-16,,,1899.26,,,,4
90373,3974,2023-07-21,,,2835.33,3,0,Returned,2
15456,1685,2023-11-17,,UPI,-215.56,,0,Delivered,5
63861,2584,2023-03-28,Beauty,NetBanking,2771.69,3,0,,2
47289,1754,2023-07-19,Beauty,,2331.66,1,0,,
19775,4673,2023-06-06,,COD,1460.66,4,5,Cancelled,1
74881,1482,2022-03-18,Home,,2400.59,1,5,Delivered,4
24099,3147,2022-11-21,Fashion,NetBanking,1658.79,3,,Returned,5
51842,2226,2022-12-04,Electronics,UPI,1010.77,4,5,Delivered,5
67163,4279,2022-01-07,Home,,1899.96,3,10,Returned,2
92351,3652,2023-06-04,,COD,2832.45,4,10,,
87762,3796,2022-04-27,Fashion,Card,3005.95,1,5,,2
84675,1785,2022-06-03,,Card,1202.97,2,5,Delivered,4
54867,2994,2022-09-19,,COD,3971.72,,0,Returned,3
19859,3314,2022-12-24,Beauty,,835.85,,20,Delivered,5
65700,4784,2022-01-10,Home,,490.0,1,0,Returned,5
12539,1505,2022-11-25,Electronics,Card,3077.92,4,,Delivered,
88735,3297,2022-09-25,Home,UPI,4489.75,1,0,,1
43158,1438,2022-01-29,Beauty,Card,3574.72,4,20,,2
75618,4679,2023-02-09,,COD,3202.72,3,,Delivered,2
60154,2761,2022-01-21,Beauty,UPI,1232.64,1,10,Cancelled,5
67824,1386,2022-10-25,,COD,2966.54,2,,Delivered,5
22281,2485,2022-10-12,Beauty,Card,-439.86,1,0,Returned,2
25120,3543,2023-08-25,Home,Card,1806.36,3,10,Cancelled,5
19946,1615,2022-08-30,Electronics,UPI,2320.52,2,5,Returned,2
86427,4032,2023-08-25,Fashion,,-79.53,,,,3
95176,1655,2023-08-27,,,2802.16,3,10,Cancelled,4
36111,3019,2023-06-10,,Card,1299.07,3,0,Cancelled,2
62396,1136,2023-09-13,,,-628.4,4,10,Delivered,
43290,3627,2023-10-27,Electronics,COD,2213.6,4,20,,4
44462,1172,2023-11-10,Beauty,COD,3726.41,1,20,Delivered,
94172,3049,2023-07-25,Home,,1653.11,1,,,4
14837,2142,2022-07-19,Electronics,UPI,726.02,1,0,,2
21801,1856,2023-12-03,,COD,3159.07,3,0,Returned,
33710,1497,2023-04-08,Home,COD,3199.55,3,20,Returned,2
50916,2143,2022-06-04,Fashion,COD,1707.29,3,,Delivered,1
23065,3837,2022-12-27,Electronics,COD,3792.07,3,20,Delivered,5
72546,4448,2023-10-07,Fashion,Card,3742.46,2,10,Delivered,
55474,4012,2022-05-12,Beauty,COD,2547.13,2,10,Returned,4
46388,1148,2023-11-23,Electronics,UPI,2558.15,,,,
86167,3889,2022-12-07,Electronics,NetBanking,-427.96,3,,,
84667,1854,2022-12-06,Beauty,COD,1215.87,1,10,,5
89843,3266,2022-09-19,Home,UPI,2242.75,1,0,,1
13709,3230,2022-10-12,Fashion,COD,2539.43,,5,Cancelled,1
58754,3563,2023-11-26,,UPI,3998.42,4,0,Cancelled,4
96257,1569,2023-09-08,Beauty,NetBanking,2465.18,1,20,,1
15094,1197,2023-08-02,Electronics,UPI,3986.34,2,10,Returned,3
19415,4445,2023-07-02,Electronics,,5353.16,1,10,Delivered,3
58846,2466,2023-02-05,Beauty,COD,63.49,4,,Cancelled,3
89066,4097,2023-01-04,Electronics,,406.99,1,0,Returned,5
17472,3505,2022-02-06,Beauty,COD,994.71,4,10,Delivered,3
73730,3160,2022-06-26,Electronics,COD,3047.31,4,0,Cancelled,
46131,3756,2022-03-30,,,2029.95,1,20,Cancelled,3
94943,2252,2023-03-24,Electronics,COD,3506.34,3,20,Cancelled,5
93737,3407,2022-07-04,Electronics,UPI,1047.6,,,Returned,2
37948,2408,2023-10-23,,UPI,487.71,1,,Cancelled,4
56908,2464,2023-12-07,Electronics,NetBanking,1917.25,,10,Returned,
59835,4169,2022-01-11,Electronics,,1120.54,1,10,,4
33115,4375,2022-12-24,,NetBanking,3061.25,3,5,Cancelled,
37961,1711,2022-05-25,Home,NetBanking,3756.94,1,10,Delivered,3
57083,2044,2023-10-31,Fashion,UPI,3836.23,1,20,Cancelled,2
69417,1926,2022-03-18,Electronics,NetBanking,2641.08,3,5,,4
62062,4769,2022-05-29,Electronics,COD,-186.89,1,10,Delivered,5
57182,1174,2022-12-23,Fashion,,2482.65,2,20,Cancelled,
12017,1278,2023-07-17,,NetBanking,4213.38,3,10,Cancelled,4
14223,1207,2023-10-17,Electronics,NetBanking,3188.29,1,0,Returned,
71852,2626,2022-01-04,Electronics,,3172.21,3,5,,2
60509,1774,2023-11-09,Fashion,,614.02,,,Delivered,4
33075,2407,2023-03-27,Fashion,NetBanking,3154.89,4,20,,4
16531,3352,2023-05-19,Electronics,COD,4957.79,2,20,,1
14666,3775,2023-10-31,,Card,3592.63,2,5,Cancelled,
99317,1991,2023-03-11,Fashion,,1385.82,1,20,,4
54023,2788,2023-11-07,Fashion,NetBanking,1449.29,4,,Cancelled,1
45236,4426,2022-04-28,Fashion,COD,1750.96,3,5,,1
50059,3078,2022-04-13,Electronics,Card,2900.22,,10,Cancelled,
50023,1124,2023-04-28,Beauty,NetBanking,-421.65,2,,Delivered,4
14236,1430,2022-02-26,Fashion,Card,-2.81,,10,,
77475,1860,2023-01-24,Fashion,NetBanking,1792.59,2,0,Returned,4
46624,1707,2023-10-27,Electronics,COD,3428.7,4,0,,5
42818,2314,2022-02-20,Electronics,UPI,3045.18,3,,Returned,1
91462,1458,2022-08-30,,COD,1512.82,4,5,Delivered,1
40100,2057,2023-02-25,Home,COD,4818.25,2,,Returned,1
76896,3790,2022-03-12,,UPI,4163.96,3,10,Delivered,5
54696,4598,2022-12-25,Home,COD,579.39,1,5,,4
87530,4917,2022-01-03,Beauty,UPI,1580.68,,,Cancelled,5
34941,1340,2023-11-29,Electronics,,3555.98,2,5,,3
69347,3886,2022-04-15,Beauty,Card,3785.82,,5,Returned,2
86629,2360,2023-08-07,,,2983.73,1,10,Returned,
43025,4241,2023-10-23,Electronics,,3075.66,3,5,Cancelled,2
21651,2169,2023-03-18,Beauty,NetBanking,3948.12,4,20,Delivered,
93254,4789,2022-01-10,Beauty,Card,2839.37,1,10,Cancelled,3
59823,2573,2023-06-16,Beauty,NetBanking,3298.79,2,,Delivered,
58122,1319,2023-11-11,Beauty,UPI,766.51,3,20,Returned,1
23589,4100,2023-05-03,Electronics,COD,3871.15,4,20,Delivered,4
49768,1373,2022-04-23,Fashion,,1653.46,,20,Cancelled,4
74986,1370,2022-01-29,Fashion,UPI,2710.09,4,5,Cancelled,4
95558,4081,2023-09-17,Home,,2920.25,,,Delivered,5
10234,2808,2022-12-16,,NetBanking,1284.25,3,,Cancelled,
82370,3463,2022-06-13,,UPI,1469.25,3,0,,5
25055,4004,2022-02-01,Fashion,,2908.82,4,,Delivered,1
78743,2138,2022-11-22,Electronics,,1677.65,1,5,Delivered,1
12400,3131,2023-09-29,,,2529.44,3,0,Delivered,5
85145,2616,2022-12-17,Home,,2829.27,2,10,Delivered,3
97009,1582,2023-03-28,Home,UPI,1402.31,1,10,Returned,3
99471,1882,2022-05-20,,UPI,3394.72,,5,,2
64157,2079,2022-02-06,Electronics,Card,1138.27,,10,Cancelled,2
99410,4900,2023-11-17,Electronics,COD,1830.61,,10,Delivered,1
70598,1870,2022-01-31,Electronics,UPI,2771.1,4,0,Delivered,2
35015,1299,2023-10-06,Fashion,UPI,2179.63,,0,Returned,
89720,3269,2023-10-17,,UPI,396.29,4,20,Cancelled,5
76186,1933,2022-08-18,Electronics,Card,2274.73,,20,Returned,
74430,4687,2023-11-16,Beauty,UPI,2981.44,2,10,,
59185,1232,2022-05-20,Beauty,,2433.36,2,5,,5
72306,3225,2023-08-09,Home,NetBanking,2391.1,4,20,Cancelled,1
29416,1073,2022-09-19,Beauty,COD,2421.29,,20,Returned,1
88655,4359,2022-05-30,Home,,2270.07,4,0,,4
83180,3936,2022-10-24,Fashion,UPI,3177.25,1,,,5
60262,2369,2022-06-23,Fashion,UPI,2478.66,,5,,5
84189,1052,2023-03-22,Beauty,UPI,1988.46,2,5,,2
89952,2455,2023-03-18,,Card,2270.96,2,0,Delivered,1
63662,3512,2022-01-29,Electronics,COD,808.73,4,5,Delivered,3
77410,3816,2023-10-05,Electronics,NetBanking,5061.55,4,,Cancelled,2
62191,2894,2022-09-23,,,3701.28,,0,Cancelled,4
85965,1117,2023-07-12,Home,UPI,1703.72,4,,Delivered,3
22213,3265,2023-08-20,Home,NetBanking,1574.5,2,0,Returned,1
58987,4613,2022-05-14,Home,UPI,2567.16,1,0,Delivered,3
93176,2800,2022-04-18,Electronics,UPI,4125.94,2,5,Delivered,2
69783,3667,2023-11-03,Beauty,UPI,3631.77,,10,Cancelled,1
71353,3848,2023-09-12,,Card,662.48,3,20,,5
25802,1281,2022-07-15,Fashion,COD,2635.51,4,5,Returned,3
91658,4369,2022-08-10,Fashion,UPI,1446.88,3,20,Delivered,3
70646,1713,2023-05-26,Electronics,UPI,3658.9,3,5,,4
97189,4369,2023-03-21,Electronics,UPI,3622.47,4,0,Cancelled,1
53671,3655,2022-07-28,Electronics,UPI,3312.75,4,20,Cancelled,1
99637,4110,2023-05-18,,,3348.31,1,5,Returned,2
76945,2340,2023-07-05,,UPI,1734.81,2,10,Delivered,2
53388,4831,2023-05-28,,COD,1388.4,,10,Delivered,5
44600,4374,2023-11-22,,NetBanking,2801.94,3,20,Returned,5
93944,1937,2023-08-30,,Card,729.68,,20,Delivered,
70690,1815,2022-09-07,Home,NetBanking,3093.62,,,Cancelled,1
15736,2775,2023-02-08,Fashion,,2694.72,1,0,Returned,1
80529,3227,2022-12-15,Beauty,UPI,2663.8,,0,Delivered,
53871,4232,2022-10-20,Home,COD,777.54,3,,Returned,1
57165,2178,2022-05-01,Fashion,Card,2421.86,,10,Delivered,1
66786,2962,2023-11-29,Fashion,Card,1287.73,4,0,,3
41247,2180,2022-08-05,Home,,1702.71,4,20,,4
38821,2938,2023-05-28,Beauty,Card,3719.1,1,0,Cancelled,5
13213,4793,2023-07-20,,COD,4556.01,,10,Cancelled,3
39495,3431,2023-04-27,,NetBanking,3593.29,4,10,Cancelled,2
81744,3914,2022-03-28,Home,UPI,2758.63,4,0,Returned,2
19644,4694,2023-04-22,Fashion,NetBanking,966.68,1,,Delivered,4
16453,3331,2023-09-18,Home,COD,4635.61,1,0,Cancelled,3
86629,3021,2022-09-15,Electronics,NetBanking,3614.13,4,5,Returned,
21263,2801,2023-07-06,Fashion,UPI,-300.07,4,0,,
66480,3498,2023-05-22,Home,,4714.87,,10,Delivered,1
75841,3409,2023-03-16,,Card,2090.39,4,5,Returned,
42021,1476,2022-11-21,Home,COD,3073.61,,0,Returned,1
27958,2167,2022-01-22,Home,NetBanking,5879.14,2,10,Returned,4
76408,3147,2022-02-28,Fashion,Card,2634.65,2,5,,3
51128,1256,2022-09-28,Electronics,UPI,2073.41,2,0,Cancelled,2
97498,2653,2022-05-01,Home,NetBanking,2646.67,3,20,,4
52563,4409,2023-12-18,Electronics,COD,3357.77,,,,1
27414,3435,2022-04-29,Home,UPI,1638.06,2,10,Returned,
85462,2748,2022-06-07,Home,COD,3779.87,1,10,Returned,2
65883,1131,2023-10-27,Electronics,NetBanking,2780.85,,20,Returned,1
47210,3674,2022-12-07,Fashion,NetBanking,4440.09,3,0,Returned,3
25290,3451,2023-02-27,,UPI,4031.96,,5,Returned,
13667,1318,2022-02-03,,COD,2708.72,4,0,Returned,5
27660,1466,2023-05-04,Electronics,,3955.98,,0,,1
82089,1802,2023-09-02,,UPI,3874.29,,0,Returned,1
92462,3163,2022-06-26,Home,Card,1914.89,3,20,Returned,4
67698,1812,2023-07-04,,NetBanking,4079.52,2,,Returned,5
14808,4128,2023-07-16,,UPI,1744.62,,10,Delivered,
50499,4448,2023-11-30,Home,,4806.46,3,20,Returned,1
38015,1663,2023-05-17,Fashion,NetBanking,4041.31,3,20,Returned,3
43351,3323,2023-05-01,Beauty,COD,4399.27,1,0,Delivered,1
59662,1497,2023-07-28,Home,Card,941.61,4,,Returned,
84674,2947,2023-10-28,Home,UPI,3645.96,4,20,Cancelled,3
46241,3552,2023-08-01,,NetBanking,327.55,4,10,Delivered,1
11198,4237,2022-04-12,Beauty,,4409.76,2,0,,5
22113,1151,2023-05-25,Beauty,NetBanking,4323.97,2,10,,3
48639,4283,2022-07-09,Fashion,UPI,478.51,,20,Delivered,
74036,3327,2023-09-04,,NetBanking,507.38,3,10,,1
95223,2349,2022-07-09,,UPI,3421.04,2,5,,4
77983,2125,2022-11-20,Beauty,,1882.71,2,20,Returned,4
84944,3430,2022-05-21,Beauty,UPI,3209.17,2,,Cancelled,2
27674,2397,2023-09-07,Fashion,Card,3042.79,1,0,Cancelled,4
22413,3812,2023-03-29,,UPI,5162.17,4,10,Cancelled,3
64986,1280,2022-03-16,Fashion,,4115.72,,20,Cancelled,3
57937,3527,2022-10-10,Home,Card,3886.2,2,0,Returned,3
83085,1464,2022-09-16,Fashion,UPI,3362.61,2,0,,1
33071,4664,2023-01-14,Home,NetBanking,3949.0,,10,Returned,2
84229,2476,2023-03-05,Electronics,COD,1840.86,,,Cancelled,4
53831,1272,2023-09-30,Fashion,UPI,2412.62,4,20,,2
92306,4641,2022-10-18,,Card,1793.45,1,10,Cancelled,5
51371,4528,2023-11-08,,UPI,2165.88,,0,Returned,1
77542,4987,2023-07-28,Beauty,NetBanking,2516.11,1,10,Cancelled,2
15213,3561,2023-12-22,Electronics,COD,652.12,3,0,Returned,5
73815,4410,2023-02-02,Beauty,UPI,4991.19,2,20,Delivered,
61299,1520,2023-02-19,Beauty,NetBanking,3598.46,2,10,,4
46636,2726,2023-05-15,,,516.72,2,20,Cancelled,
73948,2146,2023-11-26,Fashion,Card,2059.18,2,,Returned,2
85066,1103,2023-05-19,Home,Card,1883.54,4,10,Delivered,4
57128,2106,2022-01-05,Electronics,,3194.56,,20,,2
82173,2132,2023-02-06,Beauty,COD,3543.94,1,10,Returned,4
59504,4191,2023-10-17,Home,COD,2764.59,3,10,Returned,4
80500,2475,2023-03-11,Beauty,Card,1196.33,2,5,Returned,5
62340,1901,2022-03-09,Electronics,,3172.8,4,10,Delivered,2
44070,4299,2023-03-13,Electronics,Card,2778.98,4,5,Delivered,
83285,2290,2023-05-04,Beauty,Card,4935.05,4,0,Cancelled,
76382,1916,2022-09-22,Home,COD,2299.66,4,,Cancelled,4
88926,4689,2023-01-15,Beauty,UPI,3998.56,1,0,Delivered,5
89271,2982,2023-02-07,Home,Card,658.23,1,0,Returned,1
99441,3543,2023-02-13,Beauty,Card,2236.72,4,5,Cancelled,3
24876,1216,2023-11-20,,NetBanking,246.07,4,10,Cancelled,4
89503,2663,2022-07-31,Home,,3553.63,4,20,Cancelled,4
61676,3333,2023-08-13,Fashion,,2817.7,1,20,,3
28262,4921,2023-04-02,Fashion,COD,3067.48,3,10,Returned,5
95550,4032,2022-10-04,Electronics,,2933.96,3,10,Cancelled,1
34054,4442,2022-04-08,Fashion,Card,6230.71,,5,,
33051,1660,2022-11-09,Home,Card,3233.98,3,10,Returned,3
38385,4734,2022-09-03,Home,,2191.05,1,,Delivered,4
45587,4644,2022-02-28,Fashion,COD,63.81,,10,,4
65131,3045,2022-12-27,Electronics,Card,1559.98,2,10,Returned,3
37653,1669,2022-07-24,Electronics,,4857.48,2,5,,2
54790,3027,2023-11-13,Fashion,NetBanking,4555.73,2,0,Delivered,4
52018,4245,2022-04-19,,NetBanking,2826.09,,20,Returned,1
70992,2979,2022-07-06,,UPI,-1001.76,2,10,Cancelled,4
64840,3321,2022-08-17,Beauty,Card,3624.35,3,10,,5
95184,2853,2022-06-07,Fashion,,2169.24,3,,Delivered,3
97943,4827,2023-11-18,,UPI,2912.32,4,5,Returned,2
54561,4552,2022-03-02,Home,COD,4916.64,2,5,Delivered,1
92594,3732,2022-07-31,,NetBanking,4344.01,4,5,,2
20070,2852,2022-05-15,Fashion,COD,529.59,,20,Cancelled,
49025,3106,2022-11-06,Home,NetBanking,2427.5,1,,Cancelled,3
43779,3466,2022-01-20,Beauty,Card,1342.48,3,0,Cancelled,4
26616,2645,2022-09-29,Beauty,COD,3979.22,2,0,,
10797,2429,2023-05-29,Home,COD,697.9,2,5,Returned,
49889,4441,2022-08-21,Fashion,NetBanking,1143.92,4,5,Returned,2
74390,1919,2023-09-03,Home,COD,4204.29,,5,Delivered,
23594,4286,2022-06-20,Fashion,COD,779.97,,,Cancelled,
57754,2330,2022-06-05,Home,NetBanking,1980.14,,,Delivered,
63639,3112,2022-09-23,Electronics,NetBanking,2903.14,4,,,5
83226,2422,2023-12-18,Beauty,COD,1596.32,,20,,1
22669,4951,2023-06-18,,UPI,4464.87,,0,Delivered,5
94509,1411,2022-05-24,Home,COD,3417.21,,10,,2
31085,4323,2022-03-13,Beauty,Card,2257.93,4,,Cancelled,2
38787,1297,2022-03-15,Beauty,Card,1494.33,2,10,Returned,
34051,2171,2023-07-21,Home,UPI,3925.38,4,5,Cancelled,2
65566,3044,2023-03-24,,Card,1996.97,2,,Cancelled,4
60615,4299,2023-01-04,,COD,3595.49,1,20,,4
87090,3858,2023-01-07,Home,NetBanking,4406.14,,,,5
62262,3767,2023-11-13,Home,Card,3943.98,3,,Returned,2
47639,2220,2023-02-18,Electronics,Card,4321.44,1,5,,2
88890,3290,2023-09-28,Beauty,,2955.01,1,5,,2
15289,3750,2023-12-29,Fashion,UPI,2148.23,4,20,Returned,5
34744,3218,2022-02-11,Fashion,Card,4138.37,1,20,,4
27945,1753,2022-10-17,,COD,1141.15,1,0,Delivered,2
99779,2486,2022-10-15,Fashion,Card,1128.96,,20,,5
66964,1257,2022-11-16,Home,COD,197.01,3,20,Cancelled,3
34227,3519,2022-07-05,Fashion,UPI,2856.72,4,5,Cancelled,
92494,1150,2023-03-01,,Card,4485.83,,10,,3
19934,1907,2022-10-10,,UPI,2816.64,4,10,Returned,4
55530,2453,2022-09-29,Beauty,NetBanking,2479.3,1,20,Delivered,4
63168,2405,2023-06-21,Electronics,NetBanking,1585.68,2,10,Returned,
86086,2440,2022-04-28,Electronics,COD,3325.14,,20,,
75095,4371,2022-03-30,Home,Card,2819.8,3,,Delivered,
79560,3284,2023-03-27,,,3144.44,,10,Delivered,2
41772,2176,2022-12-10,Fashion,,4008.19,1,,Delivered,4
18722,4362,2023-06-07,Beauty,UPI,1703.53,3,10,Delivered,3
60142,3466,2023-11-03,Fashion,Card,4162.6,2,10,,3
77656,3624,2022-12-09,Beauty,COD,2807.93,4,5,Delivered,2
96884,4498,2022-11-28,,NetBanking,1689.79,4,20,Cancelled,
15877,2475,2023-05-20,Electronics,,3936.57,1,,Delivered,
28904,3809,2022-04-13,Fashion,Card,2800.08,3,10,Cancelled,4
96328,4261,2022-06-14,Electronics,UPI,2766.42,4,0,Delivered,
92871,3206,2022-11-04,,UPI,2808.19,4,5,Delivered,4
90195,4995,2022-06-11,,UPI,181.96,1,0,Cancelled,5
39684,2930,2022-03-26,Fashion,NetBanking,1764.39,3,20,Cancelled,2
76500,3079,2022-08-06,,NetBanking,2104.13,4,,,1
44902,3369,2022-12-22,Home,,3788.0,3,20,Returned,4
63606,3107,2022-08-29,Fashion,Card,125.55,,5,,
45571,4069,2023-03-10,Electronics,COD,2885.53,1,20,,
79447,4250,2023-05-22,Home,NetBanking,4337.82,1,20,,2
86752,2771,2023-01-28,Beauty,Card,4036.08,4,0,,1
76944,4770,2022-10-22,Electronics,Card,3684.41,,10,,
97157,3252,2022-01-30,Home,,3019.55,1,0,,1
96513,4472,2023-01-22,Beauty,NetBanking,1964.4,3,0,Returned,4
88731,3162,2023-09-18,Home,Card,3351.33,,5,Cancelled,3
53938,3813,2022-04-30,Electronics,Card,1785.65,,,Returned,1
67203,2091,2023-01-15,Home,COD,3562.4,1,10,Returned,1
67805,2246,2023-10-04,Fashion,COD,650.05,2,,Cancelled,5
82649,3469,2023-01-12,Home,UPI,3311.49,4,5,Delivered,4
50910,4903,2023-12-08,,UPI,2772.83,1,10,Returned,5
32761,2410,2023-08-14,,Card,3155.01,,20,Cancelled,
34992,2002,2023-05-04,Fashion,Card,3210.71,2,10,,4
89314,2333,2023-09-25,Beauty,,464.97,,5,,
97521,1843,2023-05-06,,COD,2977.09,2,0,Delivered,5
65448,3731,2023-10-19,,COD,2746.98,1,10,Returned,5
79903,3257,2023-12-04,Fashion,,1000.97,1,20,Delivered,3
55447,2662,2023-10-05,Beauty,Card,2521.37,,20,Cancelled,1
20786,1669,2023-08-06,Electronics,UPI,2500.45,,,Returned,
52706,1877,2022-04-05,,,1758.27,1,0,Cancelled,4
86587,1599,2022-04-25,,NetBanking,4562.55,2,20,,4
25611,3004,2022-02-24,,UPI,2134.32,2,5,Cancelled,2
14490,3416,2023-10-22,Electronics,Card,1866.89,2,20,Cancelled,3
60004,2589,2023-10-03,Beauty,,2249.53,,10,,2
70634,4631,2023-07-08,Electronics,Card,1754.81,2,0,Cancelled,3
16377,3850,2022-01-08,Home,,-204.29,2,0,Delivered,1
19903,4907,2022-10-07,Electronics,Card,176.65,4,0,,1
24567,2561,2023-04-20,Electronics,NetBanking,4554.08,3,0,Returned,3
98421,2351,2023-11-18,Beauty,,1616.58,3,10,Returned,4
58556,2111,2023-06-29,Fashion,,2377.65,4,10,,3
